ColNum,state,year,unemp,income,emppop,drinkage,youngdrivers,miles,fatal,nfatal,fatal1517,nfatal1517,fatal1820,nfatal1820,afatal,pop,pop1517,pop1820,milestot
321,wv,1987,10.8000001907349,10992,46.1379318237305,21,0.171170994639397,7244.076171875,471,90,45,11,51,9,141.154006958008,1896998.25,92999.9921875,91999.640625,13742
322,wv,1988,9.89999961853027,11294.513671875,46.1805534362793,21,0.162937000393867,7400.8662109375,460,83,46,11,52,16,141.438995361328,1875996.625,90999.9140625,87000.1640625,13884
323,wi,1982,10.6999998092651,13213.603515625,61.6515808105469,18,0.210804000496864,6909.8232421875,770,199,67,17,126,54,255.391998291016,4745997,251000.25,269586.125,32794
324,wi,1983,10.3999996185303,13291.2841796875,61.3559303283691,18,0.20516200363636,7184.74609375,725,196,47,10,120,61,255.776992797852,4747001.5,240000.40625,264019.53125,34106
325,wi,1984,7.30000019073486,13818.681640625,62.2784805297852,18.5,0.196950003504753,7426.94091796875,822,181,57,7,126,44,272.596008300781,4761987.5,231000.21875,258567.890625,35367
326,wi,1985,7.19999980926514,13952.330078125,61.6288833618164,19,0.188972994685173,7681.4892578125,744,166,46,11,101,35,246.061004638672,4774985.5,225000.484375,253228.8125,36679
327,wi,1986,7,14351.9091796875,62.2110824584961,19.6700000762939,0.182182997465134,8036.3720703125,747,159,51,8,95,32,256.031005859375,4783004,228000.21875,247999.984375,38438
328,wi,1987,6.09999990463257,14720,64.7042541503906,21,0.176360994577408,8361.978515625,797,156,66,11,82,24,248.468002319336,4806996.5,222000.21875,239997.65625,40196
329,wi,1988,4.30000019073486,14941.2900390625,67.4431304931641,21,0.164296001195908,8745.1904296875,807,169,59,20,102,35,274.677001953125,4855011.5,213000.234375,219998.28125,42458
330,wy,1982,5.80000019073486,14600.23828125,67.3184356689453,19,0.233667999505997,10354.9111328125,201,38,10,1,28,13,69.9309997558594,509999.5625,22999.98046875,25670.91015625,5281
331,wy,1983,8.39999961853027,13574.541015625,66.3911819458008,19,0.220633000135422,9804.2548828125,173,22,11,0,22,6,62.1069984436035,516000.46875,22999.994140625,25242.580078125,5059
332,wy,1984,6.30000019073486,13456.0439453125,66.0220947265625,19,0.208333000540733,9994.1552734375,157,27,3,1,20,7,62.2789993286133,512999.8125,21999.94140625,24821.3984375,5127
333,wy,1985,7.09999990463257,13595.3388671875,65.0838012695312,19,0.191962003707886,10611.0107421875,152,27,8,3,20,2,52.3450012207031,508999.5625,22000.021484375,24407.244140625,5401
334,wy,1986,9,13126.9345703125,63.9664840698242,19,0.168026000261307,10619.3310546875,168,30,8,1,25,7,57.8569984436035,506999.9375,23000.005859375,23999.998046875,5384
335,wy,1987,8.60000038146973,12719,62.8571434020996,19,0.149312004446983,10953.0498046875,129,25,8,2,19,6,35.5,490000.53125,22000.021484375,22999.916015625,5367
336,wy,1988,6.30000019073486,13098.1708984375,64.6376800537109,19.5,0.131242007017136,11812.115234375,155,26,10,1,23,11,47.4220008850098,478999.71875,21000.021484375,20999.962890625,5658
