,state,year,miles,fatalities,seatbelt,speed65,speed70,drinkage,alcohol,income,age,enforce
563,OR,1990,26738,0.021654574200511,0.5,yes,no,yes,yes,17423,35.991096496582,no
564,OR,1991,25762,0.018709726631641,0.699999988079071,yes,no,yes,yes,17895,36.1259117126465,primary
565,OR,1992,27926,0.016866002231836,0.75,yes,no,yes,yes,18678,36.2737312316895,primary
566,OR,1993,28352,0.018446670845151,0.800000011920929,yes,no,yes,yes,19518,36.456241607666,primary
567,OR,1994,29453,0.016772484406829,0.810000002384186,yes,no,yes,yes,20508,36.5710678100586,primary
568,OR,1995,30034,0.019111674278975,0.829999983310699,yes,no,yes,yes,21618,36.6995964050293,primary
569,OR,1996,30319,0.017348857596517,0.829999983310699,yes,no,yes,yes,22894,36.8519554138184,primary
570,OR,1997,32268,0.016238998621702,0.850000023841858,yes,no,yes,yes,23920,36.9330825805664,primary
571,PA,1983,72302,0.023802937939763,NA,no,no,yes,no,12199,36.4672584533691,no
572,PA,1984,74297,0.023244544863701,NA,no,no,yes,no,13200,36.6432266235352,no
573,PA,1985,75428,0.023479344323278,NA,no,no,yes,no,14104,36.8259391784668,no
574,PA,1986,77636,0.024395897984505,NA,no,no,yes,no,14845,36.9443054199219,no
575,PA,1987,78626,0.025271538645029,NA,no,no,yes,no,15765,37.0925254821777,no
576,PA,1988,81238,0.023769663646817,NA,no,no,yes,no,16927,37.2020950317383,secondary
577,PA,1989,83855,0.022383876144886,0.495000004768372,no,no,yes,no,18264,37.3045463562012,secondary
578,PA,1990,85708,0.019204741343856,0.530999958515167,no,no,yes,no,19371,37.4025268554688,secondary
579,PA,1991,87282,0.019030269235373,0.60400003194809,no,no,yes,no,19975,37.4460563659668,secondary
580,PA,1992,89200,0.017320627346635,0.629999995231628,no,no,yes,no,20950,37.5555038452148,secondary
581,PA,1993,90706,0.016856657341123,0.675000011920929,no,no,yes,no,21635,37.652774810791,secondary
582,PA,1994,92347,0.015604188665748,0.709999978542328,no,no,yes,no,22343,37.7525024414062,secondary
583,PA,1995,94520,0.015658061951399,0.709999978542328,yes,no,yes,no,23268,37.8982887268066,secondary
584,PA,1996,96646,0.015199800953269,0.649999976158142,yes,no,yes,no,24533,38.0751838684082,secondary
585,PA,1997,98015,0.015885323286057,0.646999955177307,yes,no,yes,no,25670,38.19384765625,secondary
586,RI,1983,6014,0.016627868637443,NA,no,no,no,no,12293,36.4482002258301,no
587,RI,1984,5300,0.014905660413206,NA,no,no,yes,no,13540,36.5831871032715,no
588,RI,1985,5823,0.018718874081969,NA,no,no,yes,no,14403,36.6583061218262,no
589,RI,1986,5429,0.022840302437544,NA,no,no,yes,no,15331,36.7114105224609,no
590,RI,1987,6003,0.01882392168045,NA,no,no,yes,no,16412,36.7376327514648,no
591,RI,1988,5853,0.021356569603086,NA,no,no,yes,no,17900,36.7779235839844,no
592,RI,1989,6740,0.014836795628071,NA,no,no,yes,no,19184,36.838565826416,no
593,RI,1990,7024,0.011958997696638,0.28999999165535,no,no,yes,no,19698,36.9734916687012,no
594,RI,1991,7152,0.012304250150919,0.280000001192093,no,no,yes,no,19982,36.9709434509277,no
595,RI,1992,7676,0.010291818529367,0.319999992847443,no,no,yes,no,20819,37.0974807739258,secondary
596,RI,1993,7227,0.010239380411804,0.319999992847443,no,no,yes,no,21735,37.1461753845215,secondary
597,RI,1994,7095,0.008879492990673,0.579999983310699,no,no,yes,no,22315,37.2888412475586,secondary
598,RI,1995,6896,0.010005800053477,0.579999983310699,yes,no,yes,no,23520,37.4534454345703,secondary
599,RI,1996,7120,0.009691011160612,0.579999983310699,yes,no,yes,no,24356,37.6621322631836,secondary
600,RI,1997,7071,0.010606703348458,0.579999983310699,yes,no,yes,no,25667,37.7357559204102,secondary
601,SC,1983,24977,0.033791087567806,NA,no,no,no,no,9517,32.951904296875,no
602,SC,1984,25971,0.035270109772682,NA,no,no,no,no,10518,33.1735572814941,no
603,SC,1985,26677,0.035648684948683,0.128000006079674,no,no,no,no,11206,33.428409576416,no
604,SC,1986,28250,0.037486724555492,NA,no,no,yes,no,11774,33.6027183532715,no
605,SC,1987,30224,0.035931710153818,NA,yes,no,yes,no,12522,33.8424911499023,no
606,SC,1988,31759,0.032463237643242,NA,yes,no,yes,no,13468,34.0427322387695,no
607,SC,1989,32780,0.030384380370379,NA,yes,no,yes,no,14180,34.2172546386719,no
608,SC,1990,34376,0.028479171916843,0.490000009536743,yes,no,yes,no,15427,34.6017532348633,secondary
609,SC,1991,34456,0.0258300434798,0.495000004768372,yes,no,yes,no,15710,34.7251052856445,secondary
610,SC,1992,35049,0.023024907335639,0.540000021457672,yes,no,yes,no,16410,34.9480667114258,secondary
611,SC,1993,36125,0.023418685421348,0.587000012397766,yes,no,yes,no,17091,35.1738510131836,secondary
612,SC,1994,37245,0.022741308435798,0.639999985694885,yes,no,yes,no,17914,35.380485534668,secondary
613,SC,1995,38724,0.022750748321414,0.639999985694885,yes,no,yes,no,18789,35.6416358947754,secondary
614,SC,1996,39756,0.02339269593358,0.610000014305115,yes,no,yes,no,19651,35.8622512817383,secondary
615,SC,1997,41333,0.021846950054169,0.610000014305115,yes,no,yes,no,20508,36.0674018859863,secondary
616,SD,1983,6317,0.027703024446964,NA,no,no,no,no,9782,34.5464668273926,no
617,SD,1984,6401,0.022340258583427,NA,no,no,no,no,11117,34.6322555541992,no
618,SD,1985,6277,0.020710529759526,NA,no,no,no,no,11440,34.7425193786621,no
619,SD,1986,6238,0.021481243893504,NA,no,no,no,no,12012,34.8838920593262,no
620,SD,1987,6209,0.021581575274468,NA,yes,no,yes,no,12683,35.063835144043,no
621,SD,1988,6634,0.022158576175571,NA,yes,no,yes,no,13183,35.217529296875,no
622,SD,1989,6704,0.022673031315208,0.259999990463257,yes,no,yes,no,14038,35.3549690246582,no
623,SD,1990,6989,0.021891543641686,0.259999990463257,yes,no,yes,no,15488,35.4757232666016,no
624,SD,1991,6711,0.021308299154043,0.330000013113022,yes,no,yes,no,16014,35.4912528991699,no
625,SD,1992,7218,0.022305347025394,0.419999986886978,yes,no,yes,no,17055,35.4570159912109,no
626,SD,1993,7413,0.018885741010308,0.259999990463257,yes,no,yes,no,17600,35.5410537719727,no
627,SD,1994,7631,0.020180841907859,0.400000005960464,yes,no,yes,no,18568,35.6739082336426,no
628,SD,1995,7669,0.020602425560355,0.400000005960464,yes,yes,yes,no,18724,35.8271522521973,secondary
629,SD,1996,7817,0.02238710410893,0.469999998807907,yes,yes,yes,no,20450,36.0470199584961,secondary
630,SD,1997,7938,0.01864449493587,0.589999973773956,yes,yes,yes,no,21076,36.1457481384277,secondary
631,TN,1983,36261,0.028598219156265,NA,no,no,no,no,10005,34.6253890991211,no
632,TN,1984,36523,0.029981108382344,NA,no,no,yes,no,11123,34.8205986022949,no
633,TN,1985,36258,0.030365712940693,NA,no,no,yes,no,11872,35.0393905639648,no
634,TN,1986,39521,0.031122693791986,NA,no,no,yes,no,12624,35.2237129211426,secondary
635,TN,1987,42126,0.02960167080164,NA,yes,no,yes,no,13483,35.4170761108398,secondary
636,TN,1988,44193,0.028647070750594,NA,yes,no,yes,no,14482,35.5179405212402,secondary
637,TN,1989,45639,0.023839259520173,NA,yes,no,yes,no,15438,35.6518058776855,secondary
638,TN,1990,46710,0.02519803121686,0.430000007152557,yes,no,yes,no,16309,35.8526458740234,secondary
639,TN,1991,47267,0.02354708313942,0.509999990463257,yes,no,yes,no,16976,35.9328079223633,secondary
640,TN,1992,49994,0.023062767460942,0.579999983310699,yes,no,yes,no,18256,36.0331039428711,secondary
641,TN,1993,52112,0.022451642900705,0.583700001239777,yes,no,yes,no,19139,36.1037292480469,secondary
642,TN,1994,54524,0.022265424951911,0.600899994373322,yes,no,yes,no,20088,36.1798553466797,secondary
643,TN,1995,56214,0.022396555170417,0.64190000295639,yes,no,yes,no,21109,36.2995910644531,secondary
644,TN,1996,58435,0.021203046664596,0.633100032806396,yes,no,yes,no,21800,36.4520797729492,secondary
645,TN,1997,60526,0.020239235833287,0.606700003147125,yes,no,yes,no,22699,36.5962409973145,secondary
646,TX,1983,131883,0.028987815603614,NA,no,no,no,no,12206,32.3423271179199,no
647,TX,1984,137737,0.028401954099536,NA,no,no,no,no,13227,32.4172248840332,no
648,TX,1985,143263,0.025673063471913,NA,no,no,yes,no,13980,32.4880104064941,no
649,TX,1986,148348,0.024044813588262,NA,no,no,yes,no,13972,32.5401916503906,primary
650,TX,1987,151186,0.021562842652202,NA,yes,no,yes,no,14267,32.6717147827148,primary
651,TX,1988,156458,0.021679939702153,NA,yes,no,yes,no,15118,32.8107833862305,primary
652,TX,1989,159512,0.021126937121153,NA,yes,no,yes,no,16110,33.0272750854492,primary
653,TX,1990,162232,0.020033039152622,0.680000007152557,yes,no,yes,no,17290,33.2351913452148,primary
654,TX,1991,158756,0.019388243556023,0.680000007152557,yes,no,yes,no,17985,33.3379936218262,primary
655,TX,1992,163329,0.018729068338871,0.689999997615814,yes,no,yes,no,18886,33.4671211242676,primary
656,TX,1993,167611,0.018155133351684,0.689999997615814,yes,no,yes,no,19606,33.5547866821289,primary
657,TX,1994,178348,0.017869558185339,0.709999978542328,yes,no,yes,no,20312,33.635929107666,primary
658,TX,1995,181096,0.01757631264627,0.720000028610229,yes,yes,yes,no,21320,33.7575454711914,primary
659,TX,1996,185386,0.02018491178751,0.740000009536743,yes,yes,yes,no,22345,33.8412666320801,primary
660,TX,1997,198700,0.017679918557406,0.75,yes,yes,yes,no,23707,33.9524803161621,primary
661,UT,1983,11221,0.025220569223166,NA,no,no,yes,yes,9582,28.5542774200439,no
662,UT,1984,11661,0.027013121172786,NA,no,no,yes,yes,10429,28.7357196807861,no
663,UT,1985,12037,0.0251723844558,NA,no,no,yes,yes,11017,28.9151096343994,no
664,UT,1986,12100,0.025867769494653,NA,no,no,yes,yes,11380,29.123067855835,secondary
665,UT,1987,12679,0.023424560204148,NA,yes,no,yes,yes,11862,29.2732162475586,secondary
666,UT,1988,13263,0.022393124178052,NA,yes,no,yes,yes,12450,29.5071086883545,secondary
667,UT,1989,13915,0.021775063127279,NA,yes,no,yes,yes,13238,29.7452621459961,secondary
668,UT,1990,14646,0.018571624532342,0.389999985694885,yes,no,yes,yes,14214,30.1241493225098,secondary
669,UT,1991,15391,0.017607692629099,0.449999988079071,yes,no,yes,yes,14855,30.2485408782959,secondary
670,UT,1992,16307,0.016495984047651,0.5,yes,no,yes,yes,15561,30.4318408966064,secondary
671,UT,1993,17056,0.017765009775758,0.5,yes,no,yes,yes,16359,30.5395908355713,secondary
672,UT,1994,18078,0.018973337486386,0.529999971389771,yes,no,yes,yes,17004,30.7426891326904,secondary
673,UT,1995,18781,0.017304722219706,0.560000002384186,yes,yes,yes,yes,18054,30.8918952941895,secondary
674,UT,1996,19539,0.016428681090474,0.600000023841858,yes,yes,yes,yes,19214,30.9553375244141,secondary
675,UT,1997,20444,0.017902562394738,0.629999995231628,yes,yes,yes,yes,20185,30.9970645904541,secondary
676,VA,1983,42299,0.021300740540028,NA,no,no,no,no,12589,33.8828811645508,no
677,VA,1984,44527,0.022750241681933,NA,no,no,no,no,13926,34.0658760070801,no
678,VA,1985,47928,0.020363878458738,0.275000005960464,no,no,no,no,14906,34.2182388305664,no
679,VA,1986,51726,0.021768549457192,0.347000002861023,no,no,yes,no,15837,34.3118133544922,no
680,VA,1987,54834,0.018619833514094,0.324999988079071,no,no,yes,no,16884,34.3914756774902,no
681,VA,1988,57453,0.018658729270101,0.630999982357025,yes,no,yes,no,18064,34.4999580383301,secondary
682,VA,1989,59337,0.016920302063227,0.52700001001358,yes,no,yes,no,19244,34.5945816040039,secondary
683,VA,1990,60178,0.017930140718818,0.544000029563904,yes,no,yes,no,20021,34.8775329589844,secondary
684,VA,1991,61099,0.015515802428126,0.575999975204468,yes,no,yes,no,20498,34.9841499328613,secondary
685,VA,1992,63447,0.013223635032773,0.715999960899353,yes,no,yes,no,21280,35.1587867736816,secondary
686,VA,1993,64171,0.013697776012123,0.73199999332428,yes,no,yes,no,22133,35.3333435058594,secondary
687,VA,1994,67609,0.0137555655092,0.718000054359436,yes,no,yes,yes,23031,35.4996147155762,secondary
688,VA,1995,69811,0.012891951017082,0.701999962329865,yes,no,yes,yes,23943,35.6693115234375,secondary
689,VA,1996,71302,0.012299795635045,0.695999979972839,yes,no,yes,yes,24950,35.8557472229004,secondary
690,VA,1997,70320,0.013993173837662,0.671000003814697,yes,no,yes,yes,26109,35.9941482543945,secondary
691,VT,1983,4151,0.022645145654678,NA,no,no,no,no,10813,34.1230010986328,no
692,VT,1984,4403,0.025891438126564,NA,no,no,no,no,11857,34.2462120056152,no
693,VT,1985,4688,0.024530716240406,0.181000009179115,no,no,no,no,12800,34.4029426574707,no
694,VT,1986,4778,0.022812891751528,0.217999994754791,no,no,yes,no,13675,34.5319519042969,no
695,VT,1987,5039,0.023615796118975,NA,yes,no,yes,no,14750,34.6622619628906,no
696,VT,1988,5553,0.023230686783791,0.302000015974045,yes,no,yes,no,15948,34.794116973877,no
697,VT,1989,5765,0.020121421664953,0.357999980449677,yes,no,yes,no,17215,34.9152412414551,no
698,VT,1990,5838,0.015416238456965,0.39300000667572,yes,no,yes,yes,17677,35.0224647521973,no
699,VT,1991,5870,0.01873935200274,0.41499999165535,yes,no,yes,yes,17899,35.1350440979004,no
700,VT,1992,6019,0.015949493274093,0.465999990701675,yes,no,yes,yes,18883,35.3716430664062,no
701,VT,1993,5976,0.018406961113215,0.537999987602234,yes,no,yes,yes,19392,35.5947685241699,no
702,VT,1994,6152,0.012516254559159,0.675999999046326,yes,no,yes,yes,20196,35.8175392150879,secondary
703,VT,1995,6206,0.017080245539546,0.671999990940094,yes,no,yes,yes,21246,36.1044578552246,secondary
704,VT,1996,6377,0.01379959192127,0.689999997615814,yes,no,yes,yes,22179,36.4380493164062,secondary
705,VT,1997,6466,0.01484689116478,0.708999991416931,yes,no,yes,yes,23017,36.7679595947266,secondary
706,WA,1983,36144,0.019311642274261,NA,no,no,yes,no,12925,34.0685386657715,no
707,WA,1984,34248,0.021782293915749,NA,no,no,yes,no,13745,34.2658348083496,no
708,WA,1985,34375,0.021643636748195,NA,no,no,yes,no,14432,34.3894538879395,no
709,WA,1986,35993,0.019531575962901,0.360000014305115,no,no,yes,no,15243,34.5488815307617,no
710,WA,1987,38520,0.020249221473932,0.514999985694885,yes,no,yes,no,15939,34.6830558776855,secondary
711,WA,1988,41813,0.018606653437018,0.529999971389771,yes,no,yes,no,16884,34.7814712524414,secondary
712,WA,1989,43233,0.01806490495801,0.550000011920929,yes,no,yes,no,18211,34.8549461364746,secondary
713,WA,1990,44695,0.018458440899849,0.550000011920929,yes,no,yes,no,19605,34.8150367736816,secondary
714,WA,1991,46449,0.014682770706713,0.675000011920929,yes,no,yes,no,20401,34.9219398498535,secondary
715,WA,1992,49386,0.013181873597205,0.675000011920929,yes,no,yes,no,21436,35.0358505249023,secondary
716,WA,1993,46135,0.014327516779304,0.709999978542328,yes,no,yes,no,22024,35.1812362670898,secondary
717,WA,1994,47428,0.013494138605893,0.764999985694885,yes,no,yes,no,22687,35.3267478942871,secondary
718,WA,1995,49250,0.013258882798255,0.800000011920929,yes,yes,yes,no,23677,35.4820289611816,secondary
719,WA,1996,49405,0.014411496929824,0.839999973773956,yes,yes,yes,no,24958,35.6176986694336,secondary
720,WA,1997,51044,0.013204294256866,0.819999992847443,yes,yes,yes,no,26451,35.7070693969727,secondary
721,WI,1983,34106,0.021257257089019,NA,no,no,no,no,11796,34.6090469360352,no
722,WI,1984,35367,0.023242006078363,NA,no,no,no,no,12941,34.7629814147949,no
723,WI,1985,36679,0.020284086465836,NA,no,no,no,no,13586,34.9069213867188,no
724,WI,1986,38428,0.01943895034492,NA,no,no,yes,no,14285,35.0337715148926,no
725,WI,1987,40196,0.019827842712402,0.262999981641769,yes,no,yes,no,15017,35.1851539611816,no
726,WI,1988,42458,0.019007017835975,0.559000015258789,yes,no,yes,no,15806,35.3046417236328,secondary
727,WI,1989,43086,0.018962075933814,NA,yes,no,yes,no,16827,35.3926429748535,secondary
728,WI,1990,44277,0.01736793294549,0.519999980926514,yes,no,yes,no,17692,35.4577407836914,secondary
729,WI,1991,45458,0.017532667145133,0.579999983310699,yes,no,yes,no,18237,35.542366027832,secondary
730,WI,1992,47628,0.013689426705241,0.589999973773956,yes,no,yes,no,19331,35.6845359802246,secondary
731,WI,1993,49167,0.014521935023367,0.639999985694885,yes,no,yes,no,20009,35.8394775390625,secondary
732,WI,1994,50273,0.014162671752274,0.639999985694885,yes,no,yes,no,21012,35.9472885131836,secondary
733,WI,1995,51396,0.014495291747153,0.639999985694885,yes,no,yes,no,21960,36.1148643493652,secondary
734,WI,1996,52782,0.014417793601751,0.610000014305115,yes,no,yes,no,22987,36.273738861084,secondary
735,WI,1997,54404,0.013326225802302,0.620000004768372,yes,no,yes,no,24048,36.3724708557129,secondary
736,WV,1983,11696,0.036337208002806,NA,no,no,no,no,9417,35.215950012207,no
737,WV,1984,12671,0.03456712141633,NA,no,no,no,no,10158,35.4891967773438,no
738,WV,1985,12664,0.033164877444506,NA,no,no,no,no,10643,35.8087158203125,no
739,WV,1986,13181,0.033381383866072,NA,no,no,yes,no,11169,36.0937995910645,no
740,WV,1987,13742,0.034274488687515,NA,yes,no,yes,no,11632,36.4361457824707,no
741,WV,1988,13884,0.033131662756205,NA,yes,no,yes,no,12399,36.7645111083984,no
742,WV,1989,14940,0.031325303018093,NA,yes,no,yes,no,13149,37.0912094116211,no
743,WV,1990,15418,0.031197302043438,0.430000007152557,yes,no,yes,no,14176,37.2814750671387,no
744,WV,1991,16026,0.025833021849394,0.430000007152557,yes,no,yes,no,14815,37.3765487670898,no
745,WV,1992,16478,0.025488529354334,0.330000013113022,yes,no,yes,no,15679,37.530590057373,no
746,WV,1993,16778,0.025569198653102,0.550000011920929,yes,no,yes,no,16306,37.6730117797852,secondary
747,WV,1994,17112,0.020804114639759,0.579999983310699,yes,no,yes,no,16948,37.8315200805664,secondary
748,WV,1995,17421,0.021640548482537,0.579999983310699,yes,no,yes,no,17441,37.9718208312988,secondary
749,WV,1996,17693,0.0196687951684,0.579999983310699,yes,no,yes,no,18116,38.2092247009277,secondary
750,WV,1997,18324,0.020792404189706,0.579999983310699,yes,no,yes,no,18724,38.4357452392578,secondary
751,WY,1983,5059,0.034196481108666,NA,no,no,no,no,12352,31.1406364440918,no
752,WY,1984,5127,0.030622195452452,NA,no,no,no,no,12983,31.4333190917969,no
753,WY,1985,5401,0.028142936527729,NA,no,no,no,no,13669,31.7466506958008,no
754,WY,1986,5373,0.031267449259758,NA,no,no,no,no,13455,32.0045547485352,no
755,WY,1987,5349,0.024116657674313,NA,yes,no,no,no,13582,32.3946189880371,no
756,WY,1988,5658,0.027394838631153,NA,yes,no,yes,no,14317,32.8824424743652,no
757,WY,1989,5750,0.022086955606937,NA,yes,no,yes,no,15535,33.3050346374512,secondary
758,WY,1990,5833,0.021429795771837,0.259999990463257,yes,no,yes,no,17174,33.5469207763672,secondary
759,WY,1991,5998,0.020340112969279,0.660000026226044,yes,no,yes,no,18348,33.7120590209961,secondary
760,WY,1992,6217,0.018980216234922,0.660000026226044,yes,no,yes,no,18704,33.9646682739258,secondary
761,WY,1993,6770,0.017725259065628,0.670000016689301,yes,no,yes,no,19535,34.2143821716309,secondary
762,WY,1994,6689,0.021527880802751,0.699999988079071,yes,no,yes,no,19865,34.4557800292969,secondary
763,WY,1995,7044,0.024134015664458,0.709999978542328,yes,yes,yes,no,20685,34.7666130065918,secondary
764,WY,1996,7360,0.019429348409176,0.720000028610229,yes,yes,yes,no,21524,35.074348449707,secondary
765,WY,1997,7576,0.018083421513438,0.75,yes,yes,yes,no,22596,35.3864631652832,secondary
